"","タブ名","第1層イニシャル","第1層","第1層説明","第2層","第2層説明","第2層メモ","第3層","第4層","メモ"
308,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","人体各器官の正常構造と機能、病態、診断、治療","","","神経系","主な脳・脊髄腫瘍の分類と好発部位を説明し、病態を概説できる。",""
309,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","人体各器官の正常構造と機能、病態、診断、治療","","","皮膚系","皮膚の組織構造を図示して説明できる。",""
310,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","人体各器官の正常構造と機能、病態、診断、治療","","","皮膚系","皮膚の細胞動態と角化の機構を説明できる。",""
311,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","人体各器官の正常構造と機能、病態、診断、治療","","","皮膚系","皮膚の免疫防御能を説明できる。",""
312,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","人体各器官の正常構造と機能、病態、診断、治療","","","皮膚系","皮膚検査法（硝子圧法、皮膚描記法（Darier徴候）、Nikolsky現象、Tzanck試験、光線テスト）を概説できる。",""
313,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","人体各器官の正常構造と機能、病態、診断、治療","","","皮膚系","皮膚アレルギー検査法（プリックテスト、皮内テスト、パッチテスト）を説明できる。",""
314,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","人体各器官の正常構造と機能、病態、診断、治療","","","皮膚系","微生物検査法（検体採取法、苛性カリ<KOH>直接検鏡法）を概説できる。",""
315,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","人体各器官の正常構造と機能、病態、診断、治療","","","皮膚系","発疹、皮疹","編集あり"
316,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","人体各器官の正常構造と機能、病態、診断、治療","","","皮膚系","湿疹反応を説明でき、湿疹・皮膚炎の疾患（接触皮膚炎、アトピー性皮膚炎、脂漏性皮膚炎、貨幣状湿疹、皮脂欠乏性湿疹、自家感作性皮膚炎）を列挙し、説明できる",""
317,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","人体各器官の正常構造と機能、病態、診断、治療","","","皮膚系","蕁麻疹、多形滲出性紅斑、環状紅斑、紅皮症、皮膚そう痒症の病因と病態、診断と治療を説明できる",""
318,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","人体各器官の正常構造と機能、病態、診断、治療","","","皮膚系","皮膚血流障害と血管炎の病因、症候と病態を説明できる。",""
319,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","人体各器官の正常構造と機能、病態、診断、治療","","","皮膚系","薬疹や薬物障害の発生機序、症候と治療を説明でき、薬疹を起こしやすい主な薬物を列挙できる。",""
320,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","人体各器官の正常構造と機能、病態、診断、治療","","","皮膚系","自己免疫性水疱症、膿疱症の病因、病態と分類を説明し鑑別できる。",""
