"","タブ名","第1層イニシャル","第1層","第1層説明","第2層","第2層説明","第2層メモ","第3層","第4層","メモ","temp_id"
553,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","人体各器官の正常構造と機能、病態、診断、治療","","","腎・尿路系（体液・電解質バランスを含む）","尿細管性アシドーシスの分類、病態生理、診断と治療を説明できる。","","0553知識"
554,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","人体各器官の正常構造と機能、病態、診断、治療","","","腎・尿路系（体液・電解質バランスを含む）","Fanconi症候群（腎性糖尿を含む）の概念、症候と診断を説明できる。","","0554知識"
555,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","人体各器官の正常構造と機能、病態、診断、治療","","","腎・尿路系（体液・電解質バランスを含む）","急性・慢性腎盂腎炎の病因、症候、診断と治療を説明できる。","","0555知識"
556,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","人体各器官の正常構造と機能、病態、診断、治療","","","腎・尿路系（体液・電解質バランスを含む）","急性・慢性尿細管間質性腎炎の病因、症候、診断と治療を説明できる。","","0556知識"
557,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","人体各器官の正常構造と機能、病態、診断、治療","","","腎・尿路系（体液・電解質バランスを含む）","糖尿病腎症の症候、診断と治療を説明できる。","","0557知識"
558,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","人体各器官の正常構造と機能、病態、診断、治療","","","腎・尿路系（体液・電解質バランスを含む）","ループス腎炎の症候、診断と治療を説明できる。","","0558知識"
559,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","人体各器官の正常構造と機能、病態、診断、治療","","","腎・尿路系（体液・電解質バランスを含む）","アミロイド腎症の症候、診断と治療を説明できる。","","0559知識"
560,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","人体各器官の正常構造と機能、病態、診断、治療","","","腎・尿路系（体液・電解質バランスを含む）","膠原病類縁疾患（血管炎症候群、抗糸球体基底膜(glomerular basement membrane <GBM>)病（Goodpasture症候群））の腎病変を説明できる。","","0560知識"
561,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","人体各器官の正常構造と機能、病態、診断、治療","","","腎・尿路系（体液・電解質バランスを含む）","IgA血管炎（紫斑病性腎炎）を概説できる。","","0561知識"
562,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","人体各器官の正常構造と機能、病態、診断、治療","","","腎・尿路系（体液・電解質バランスを含む）","腎尿路の主な先天異常（多発性嚢胞腎、膀胱尿管逆流）を概説できる。","","0562知識"
563,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","人体各器官の正常構造と機能、病態、診断、治療","","","腎・尿路系（体液・電解質バランスを含む）","腎外傷の症候、診断と治療を説明できる。","","0563知識"
564,"知識","PS,CK","専門知識に基づいた問題解決能力","医学および関連する学問分野の知識を身に付け、根拠に基づいた医療を基盤に、経験も踏まえながら、患者の抱える問題を解決する。","人体各器官の正常構造と機能、病態、診断、治療","","","腎・尿路系（体液・電解質バランスを含む）","尿路結石の病因、症候、診断と治療を説明できる。","","0564知識"
